STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/15/2010,0,",,S",17.9,"H,,S",,,15.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/16/2010,0.3,",,S",18.3,"H,,S",20.5,",,S",17,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/17/2010,0.3,",,S",19.4,"H,,S",21.6,",,S",16,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/18/2010,0.5,",,S",19.8,"H,,S",,,17.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/19/2010,9.9,",,S",17.2,"H,,S",21.6,",,S",16.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/20/2010,0,",,S",16.5,"H,,S",18.2,",,S",13.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/21/2010,1.5,",,S",17.1,"H,,S",,,14.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/22/2010,0.3,",,S",16.8,"H,,S",19.4,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/23/2010,0,",,S",16.1,"H,,S",18.9,",,S",13.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/24/2010,,,16.9,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/25/2010,0.5,",,S",17.6,"H,,S",,,13.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/26/2010,0.3,",,S",17.7,"H,,S",,,13.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/27/2010,0,",,S",18.3,"H,,S",20.6,",,S",16,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/28/2010,0,",,S",17.4,"H,,S",20.7,",,S",12.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/29/2010,0.8,",,S",17.4,"H,,S",20.3,",,S",12.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/30/2010,0,",,S",18,"H,,S",20.6,",,S",16.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,8/31/2010,0.5,",,S",19.3,"H,,S",,,16.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/1/2010,0,",,S",18.4,"H,,S",22.4,",,S",15.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/2/2010,0.8,",,S",19.5,"H,,S",22.2,",,S",16.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/3/2010,0,",,S",19.4,"H,,S",22.6,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/4/2010,11.4,",,S",17.9,"H,,S",20.8,",,S",16.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/5/2010,0,",,S",17.4,"H,,S",19.4,",,S",14,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/6/2010,,,17.1,"H,,S",,,12.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/7/2010,,,17.6,"H,,S",,,11.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/8/2010,0,",,S",19.3,"H,,S",21.7,",,S",14.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/9/2010,0,",,S",19.9,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/10/2010,0,",,S",19.4,"H,,S",,,15.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/11/2010,0.3,",,S",19.8,"H,,S",23,",,S",17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/12/2010,0,",,S",20.2,"H,,S",22.6,",,S",17.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/13/2010,0,",,S",19.1,"H,,S",23,",,S",15.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/14/2010,2.8,",,S",18.2,"H,,S",21,",,S",15.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/15/2010,0.3,",,S",17.3,"H,,S",,,9.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/16/2010,0,",,S",18.1,"H,,S",22,",,S",13,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/17/2010,7.1,",,S",19.5,"H,,S",,,16.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/18/2010,0,",,S",18.4,"H,,S",21.9,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/19/2010,0,",,S",17.3,"H,,S",,,12.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/20/2010,0,",,S",18.6,"H,,S",21.2,",,S",15.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/21/2010,,,17.5,"H,,S",21.7,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/22/2010,,,18.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/23/2010,2.3,",,S",19.1,"H,,S",,,17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/24/2010,0.8,",,S",18.4,"H,,S",21.6,",,S",16.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/25/2010,1.5,",,S",17.5,"H,,S",20.3,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/26/2010,0,",,S",17.7,"H,,S",20.2,",,S",12.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/27/2010,0.5,",,S",18.4,"H,,S",,,15.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/28/2010,0,",,S",19.2,"H,,S",,,15.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/29/2010,0,",,S",19,"H,,S",,,13.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,9/30/2010,0,",,S",19.1,"H,,S",,,14.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/1/2010,,,20.2,"H,,S",23,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/2/2010,7.6,",,S",20.6,"H,,S",23.2,",,S",16.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/3/2010,0,",,S",18.9,"H,,S",22.8,",,S",16.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/4/2010,13.2,",,S",17.9,"H,,S",21.1,",,S",15.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/5/2010,0,",,S",18.2,"H,,S",,,15.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/6/2010,0,",,S",18.9,"H,,S",20.8,",,S",17,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/7/2010,0.3,",,S",19.1,"H,,S",,,15.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/8/2010,0,",,S",19.1,"H,,S",,,16.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/9/2010,2,",,S",19,"H,,S",22.8,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/10/2010,0,",,S",20.9,"H,,S",,,16,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/11/2010,0,",,S",19.7,"H,,S",24,",,S",15.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/12/2010,0,",,S",19.4,"H,,S",22.8,",,S",15.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/13/2010,0,",,S",20.4,"H,,S",23.1,",,S",17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/14/2010,0,",,S",20.7,"H,,S",23.3,",,S",17.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/15/2010,0,",,S",20.8,"H,,S",,,16.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/16/2010,0,",,S",20.9,"H,,S",,,16.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/17/2010,0,",,S",21.4,"H,,S",23.8,",,S",19.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/18/2010,0,",,S",20.3,"H,,S",23.8,",,S",14.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/19/2010,0,",,S",19.3,"H,,S",23.6,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/20/2010,0,",,S",21.2,"H,,S",,,15.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/21/2010,0,",,S",21,"H,,S",24,",,S",18.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/22/2010,0,",,S",21.2,"H,,S",24.4,",,S",17.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/23/2010,0,",,S",21,"H,,S",23.8,",,S",16.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/24/2010,,,20.2,"H,,S",23.8,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/25/2010,,,19.6,"H,,S",22.7,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/26/2010,0,",,S",19.3,"H,,S",,,17.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/27/2010,,,19.9,"H,,S",22.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/28/2010,,,20.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/29/2010,0.3,",,S",20.6,"H,,S",,,16.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/30/2010,0,",,S",20.7,"H,,S",23.6,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/31/2010,14.7,",,S",19,"H,,S",23,",,S",14.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/1/2010,0,",,S",18.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/2/2010,0,",,S",20.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/3/2010,2,",,S",21.7,"H,,S",24,",,S",19.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/4/2010,0,",,S",21.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/5/2010,0,",,S",21.9,"H,,S",24.4,",,S",19.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/6/2010,0,",,S",20.3,"H,,S",25.1,",,S",14.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/7/2010,0,",,S",20.7,"H,,S",,,16.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/8/2010,0,",,S",20.4,"H,,S",24.2,",,S",17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/9/2010,0,",,S",21.4,"H,,S",24,",,S",18,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/10/2010,0,",,S",19.9,"H,,S",24.2,",,S",14.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/11/2010,0,"D,,S",18.3,"H,,S",23.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/12/2010,17.5,",,S",18.6,"H,,S",23.9,",,S",15.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/13/2010,0.3,",,S",20.3,"H,,S",,,16.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/14/2010,0,",,S",19.3,"H,,S",,,13.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/15/2010,0,",,S",19.6,"H,,S",23.4,",,S",13.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/16/2010,0,",,S",21.3,"H,,S",24.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/17/2010,,,21.7,"H,,S",24.3,",,S",19,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/18/2010,,,21.1,"H,,S",24.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/19/2010,0,",,S",21.1,"H,,S",24.1,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/20/2010,0,",,S",20.9,"H,,S",23.3,",,S",18.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/21/2010,0.8,",,S",20.9,"H,,S",,,18.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/22/2010,2.3,",,S",21.5,"H,,S",,,18.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/23/2010,0,",,S",21.5,"H,,S",25.3,",,S",18.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/24/2010,7.4,",,S",21.5,"H,,S",24.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/25/2010,0,",,S",21.7,"H,,S",25,",,S",17.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/26/2010,3.6,",,S",22.2,"H,,S",,,18.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/27/2010,0.8,",,S",21.6,"H,,S",25.3,",,S",18.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/28/2010,1.5,",,S",22.8,"H,,S",25.1,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/29/2010,0.5,",,S",22.3,"H,,S",26.1,",,S",18.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/30/2010,0.5,",,S",21.9,"H,,S",26.3,",,S",18.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/1/2010,0,",,S",22.3,"H,,S",25.1,",,S",19.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/2/2010,0,",,S",21.9,"H,,S",25.3,",,S",19.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/3/2010,2.3,",,S",22.1,"H,,S",,,19.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/4/2010,0.5,",,S",22,"H,,S",,,19.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/5/2010,0,",,S",21.8,"H,,S",26.1,",,S",17.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/6/2010,,,22.3,"H,,S",24.4,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/7/2010,0.5,",,S",22.4,"H,,S",25.2,",,S",19.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/8/2010,0,",,S",22.5,"H,,S",25.1,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/9/2010,0,",,S",21,"H,,S",24.8,",,S",15.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/10/2010,0,",,S",21.7,"H,,S",25.2,",,S",17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/11/2010,,,21.9,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/12/2010,,,21.1,"H,,S",25.1,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/13/2010,7.4,",,S",21.7,"H,,S",,,18.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/14/2010,0,",,S",23,"H,,S",,,19.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/15/2010,0,",,S",22.6,"H,,S",25.6,",,S",19.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/16/2010,0,",,S",22.3,"H,,S",25.2,",,S",19.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/17/2010,3.3,",,S",22.5,"H,,S",25.1,",,S",19,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/18/2010,0,",,S",22.6,"H,,S",,,19.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/19/2010,1,",,S",21.8,"H,,S",24.9,",,S",18.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/20/2010,0,",,S",21.6,"H,,S",24.8,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/21/2010,0,",,S",21.9,"H,,S",25.1,",,S",17.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/22/2010,0,",,S",22.2,"H,,S",25.3,",,S",19.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/23/2010,,,22.6,"H,,S",25.4,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/24/2010,,,22.6,"H,,S",25.5,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/25/2010,,,22.4,"H,,S",25.3,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/26/2010,,,23.4,"H,,S",,,20,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/27/2010,,,23.4,"H,,S",26,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/28/2010,0,",,S",23.7,"H,,S",26.4,",,S",21.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/29/2010,0,",,S",23.4,"H,,S",26,",,S",20.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/30/2010,0,",,S",23.7,"H,,S",26,",,S",21,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/31/2010,,,23.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/1/2011,0,",,S",24.1,"H,,S",27,",,S",20.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/2/2011,0.3,",,S",23.6,"H,,S",,,18.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/3/2011,0.3,",,S",23.3,"H,,S",26.1,",,S",21.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/4/2011,0,",,S",23.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/5/2011,0,",,S",22.4,"H,,S",27,",,S",18.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/6/2011,0,",,S",23.9,"H,,S",,,19.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/7/2011,0,",,S",23.9,"H,,S",26.5,",,S",21.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/8/2011,0,",,S",23.7,"H,,S",26.6,",,S",20.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/9/2011,0,",,S",22.7,"H,,S",26.2,",,S",19.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/10/2011,0,",,S",23.1,"H,,S",26.4,",,S",17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/11/2011,0,",,S",22.8,"H,,S",26.7,",,S",16.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/12/2011,,,22.5,"H,,S",26.9,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/13/2011,0,",,S",23.8,"H,,S",27,",,S",20.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/14/2011,0,",,S",23.3,"H,,S",27.4,",,S",19.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/15/2011,0,",,S",22.4,"H,,S",27.1,",,S",16,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/16/2011,0,",,S",23.3,"H,,S",,,18.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/17/2011,0,",,S",24.8,"H,,S",27.2,",,S",22.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/18/2011,0.3,",,S",24.7,"H,,S",27.1,",,S",22.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/19/2011,3.8,",,S",23.9,"H,,S",27.3,",,S",20.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/20/2011,0,",,S",24.2,"H,,S",27.3,",,S",20.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/21/2011,0,",,S",24.3,"H,,S",27.1,",,S",20.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/22/2011,0,",,S",24.2,"H,,S",26.8,",,S",19.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/23/2011,0,",,S",24.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/24/2011,0,",,S",24.3,"H,,S",27.8,",,S",19.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/25/2011,,,25.3,"H,,S",27.4,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/26/2011,0,",,S",24.9,"H,,S",27.8,",,S",20.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/27/2011,0,",,S",25,"H,,S",27.9,",,S",21.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/28/2011,0,",,S",24.7,"H,,S",27.6,",,S",20.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/29/2011,0,",,S",24,"H,,S",27.9,",,S",18.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/30/2011,0,",,S",24.3,"H,,S",28.2,",,S",19.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/31/2011,1.8,",,S",25.6,"H,,S",28.2,",,S",21.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/1/2011,0,",,S",25.4,"H,,S",28.6,",,S",22.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/2/2011,0,",,S",25.8,"H,,S",28.3,",,S",23.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/3/2011,,,24.6,"H,,S",28.4,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/4/2011,,,24.1,"H,,S",27.4,",,S",21,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/5/2011,0,",,S",24.3,"H,,S",27.8,",,S",20.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/6/2011,0,",,S",24.1,"H,,S",,,22.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/7/2011,2.5,",,S",23.6,"H,,S",26.8,",,S",19.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/8/2011,0,",,S",24.7,"H,,S",,,20.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/9/2011,0,",,S",23.5,"H,,S",28.3,",,S",18.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/10/2011,0,",,S",23,"H,,S",,,17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/11/2011,9.7,",,S",24.2,"H,,S",28.4,",,S",21.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/12/2011,0,",,S",24.3,"H,,S",,,21.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/13/2011,0,"D,,S",23.9,"H,,S",27.3,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/14/2011,0,",,S",24.9,"H,,S",27.5,",,S",22.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/15/2011,0.5,",,S",25.3,"H,,S",27.6,",,S",22.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/16/2011,1.3,",,S",24.9,"H,,S",27.7,",,S",21.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/17/2011,0,",,S",25.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/18/2011,0,",,S",25.7,"H,,S",,,23.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/19/2011,0,",,S",25.4,"H,,S",28.7,",,S",22.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/20/2011,,,24.9,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/21/2011,0,",,S",24.7,"H,,S",28.5,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/22/2011,1.3,",,S",24.8,"H,,S",,,21.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/23/2011,0,",,S",24.7,"H,,S",28.8,",,S",20.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/24/2011,0.5,",,S",23.3,"H,,S",28.6,",,S",19.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/25/2011,0,",,S",23,"H,,S",26.6,",,S",17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/26/2011,0,",,S",24,"H,,S",,,17.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/27/2011,,,23.5,"H,,S",28.2,",,S",19.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/28/2011,,,24.4,"H,,S",,,,
